LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C1864226,GCM1555C1H101GA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/ff3df36a517e6a7a7b51d876e8b61198.pdf?productCode=C1864226,19050,0.0229,50,50,https://www.lcsc.com/product-detail/C1864226.html,0402,Tape & Reel (TR),100pF,±2%,50V,C0G
C520005,CC0805JRNPO9BN241,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C520005,19000,0.0200,50,50,https://www.lcsc.com/product-detail/C520005.html,0805,Tape & Reel (TR),240pF,±5%,50V,NP0
C126503,GCM1555C1H221JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/e390998c81fc4f19b9cde6718d770e86.pdf?productCode=C126503,19000,0.0138,50,50,https://www.lcsc.com/product-detail/C126503.html,0402,Tape & Reel (TR),220pF,±5%,50V,C0G
C162289,GRM2165C2A102JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a4d1e2744bd5d44ba57842651a3fd598.pdf?productCode=C162289,18940,0.0545,20,20,https://www.lcsc.com/product-detail/C162289.html,0805,Tape & Reel (TR),1nF,±5%,100V,C0G
C882564,GJM1555C1H390FB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/9ff67f94c4b3f0d9a46a999aaaae0543.pdf?productCode=C882564,18910,0.0537,10,10,https://www.lcsc.com/product-detail/C882564.html,0402,Tape & Reel (TR),39pF,±1%,50V,C0G
C1853160,CC0603JRNPO6BN101,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d78b11f9392315b741c57e5ab49ad393.pdf?productCode=C1853160,18800,0.0111,100,100,https://www.lcsc.com/product-detail/C1853160.html,0603,Tape & Reel (TR),100pF,±5%,10V,NP0
C2167114,GRM1885C1H102JA01J,muRata,https://datasheet.lcsc.com/datasheet/pdf/b9a1168d2c92f611c34d9afd7b57298d.pdf?productCode=C2167114,18750,0.0197,50,50,https://www.lcsc.com/product-detail/C2167114.html,0603,Tape & Reel (TR),1nF,±5%,50V,C0G
C441760,GRM2195C1H103FA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a4d1e2744bd5d44ba57842651a3fd598.pdf?productCode=C441760,18705,0.3473,5,5,https://www.lcsc.com/product-detail/C441760.html,0805,Tape & Reel (TR),10nF,±1%,50V,C0G
C2941924,GCM1885C2A510JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/5f16e1e8a12643821cee802ae7ff8b4c.pdf?productCode=C2941924,18650,0.0186,50,50,https://www.lcsc.com/product-detail/C2941924.html,0603,Tape & Reel (TR),51pF,±5%,100V,C0G
C1864297,GCM31C5C1H104FA16L,muRata,https://datasheet.lcsc.com/datasheet/pdf/1a3185fdb1774deb77b066ce339ec2b5.pdf?productCode=C1864297,18609,1.1663,1,1,https://www.lcsc.com/product-detail/C1864297.html,1206,Tape & Reel (TR),100nF,±1%,50V,C0G
C524551,GCM1555C1H271JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/19da2a224d64308a31e11a23319a5de6.pdf?productCode=C524551,18500,0.0226,50,50,https://www.lcsc.com/product-detail/C524551.html,0402,Tape & Reel (TR),270pF,±5%,50V,C0G
C2181800,C0402C101J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2181800,18400,0.0094,100,100,https://www.lcsc.com/product-detail/C2181800.html,0402,Tape & Reel (TR),100pF,±5%,50V,C0G
C541360,CC0402JRNPO8BN180,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541360,18400,0.0032,100,100,https://www.lcsc.com/product-detail/C541360.html,0402,Tape & Reel (TR),18pF,±5%,25V,NP0
