LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C114613,RC0603FR-07240RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114613,38600,0.0069,100,100,https://www.lcsc.com/product-detail/C114613.html,0603,Tape & Reel (TR),Thick Film Resistor,240Ω,±1%,75V,100mW,±100ppm/℃
C228322,AC0805FR-0715KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228322,38400,0.0102,100,100,https://www.lcsc.com/product-detail/C228322.html,0805,Tape & Reel (TR),Thick Film Resistor,15kΩ,±1%,150V,125mW,±100ppm/℃
C144680,AC0603FR-0722KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144680,38000,0.0065,100,100,https://www.lcsc.com/product-detail/C144680.html,0603,Tape & Reel (TR),Thick Film Resistor,22kΩ,±1%,75V,100mW,±100ppm/℃
C163432,RC0603FR-07130KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163432,37900,0.0068,100,100,https://www.lcsc.com/product-detail/C163432.html,0603,Tape & Reel (TR),Thick Film Resistor,130kΩ,±1%,75V,100mW,±100ppm/℃
C144698,AC0603FR-0715RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144698,37800,0.0043,100,100,https://www.lcsc.com/product-detail/C144698.html,0603,Tape & Reel (TR),Thick Film Resistor,15Ω,±1%,75V,100mW,±100ppm/℃
C144737,AC0402FR-0775KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144737,37600,0.0037,100,100,https://www.lcsc.com/product-detail/C144737.html,0402,Tape & Reel (TR),Thick Film Resistor,75kΩ,±1%,50V,62.5mW,±100ppm/℃
C138034,RC0402FR-071M5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138034,37500,0.0017,100,100,https://www.lcsc.com/product-detail/C138034.html,0402,Tape & Reel (TR),Thick Film Resistor,1.5MΩ,±1%,50V,62.5mW,±100ppm/℃
C144693,AC0603FR-0718KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144693,37200,0.0068,100,100,https://www.lcsc.com/product-detail/C144693.html,0603,Tape & Reel (TR),Thick Film Resistor,18kΩ,±1%,75V,100mW,±100ppm/℃
C123419,RC0603FR-07180KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C123419,37000,0.0070,100,100,https://www.lcsc.com/product-detail/C123419.html,0603,Tape & Reel (TR),Thick Film Resistor,180kΩ,±1%,75V,100mW,±100ppm/℃
C141684,RC0603FR-07820KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C141684,36700,0.0055,100,100,https://www.lcsc.com/product-detail/C141684.html,0603,Tape & Reel (TR),Thick Film Resistor,820kΩ,±1%,75V,100mW,±100ppm/℃
C477765,RC0402FR-075KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477765,36500,0.0048,100,100,https://www.lcsc.com/product-detail/C477765.html,0402,Tape & Reel (TR),Thick Film Resistor,5kΩ,±1%,50V,62.5mW,±100ppm/℃
C163455,RC0402FR-0768RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163455,36500,0.0057,100,100,https://www.lcsc.com/product-detail/C163455.html,0402,Tape & Reel (TR),Thick Film Resistor,68Ω,±1%,50V,62.5mW,±100ppm/℃
C138291,AC0402FR-0733KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C138291,36500,0.0042,100,100,https://www.lcsc.com/product-detail/C138291.html,0402,Tape & Reel (TR),Thick Film Resistor,33kΩ,±1%,50V,62.5mW,±100ppm/℃
C113306,RC0805FR-0739KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C113306,36100,0.0071,100,100,https://www.lcsc.com/product-detail/C113306.html,0805,Tape & Reel (TR),Thick Film Resistor,39kΩ,±1%,150V,125mW,±100ppm/℃
C483071,RC0805FR-07221RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483071,35800,0.0055,100,100,https://www.lcsc.com/product-detail/C483071.html,0805,Tape & Reel (TR),Thick Film Resistor,221Ω,±1%,150V,125mW,±100ppm/℃
C276276,RC0402FR-0768K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C276276,35600,0.0044,100,100,https://www.lcsc.com/product-detail/C276276.html,0402,Tape & Reel (TR),Thick Film Resistor,68.1kΩ,±1%,50V,62.5mW,±100ppm/℃
C226761,AC0402FR-07120RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226761,35300,0.0028,100,100,https://www.lcsc.com/product-detail/C226761.html,0402,Tape & Reel (TR),Thick Film Resistor,120Ω,±1%,50V,62.5mW,±100ppm/℃
C137957,RC0402FR-0756RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137957,35100,0.0028,100,100,https://www.lcsc.com/product-detail/C137957.html,0402,Tape & Reel (TR),Thick Film Resistor,56Ω,±1%,50V,62.5mW,±100ppm/℃
C144553,AC0805FR-075K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144553,35000,0.0107,100,100,https://www.lcsc.com/product-detail/C144553.html,0805,Tape & Reel (TR),Thick Film Resistor,5.1kΩ,±1%,150V,125mW,±100ppm/℃
C138052,RC0402FR-0715RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138052,34900,0.0028,100,100,https://www.lcsc.com/product-detail/C138052.html,0402,Tape & Reel (TR),Thick Film Resistor,15Ω,±1%,50V,62.5mW,±100ppm/℃
C245987,RC0603FR-0760R4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245987,34800,0.0023,100,100,https://www.lcsc.com/product-detail/C245987.html,0603,Tape & Reel (TR),Thick Film Resistor,60.4Ω,±1%,75V,100mW,±100ppm/℃
C131052,RC0603FR-078K06L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C131052,34600,0.0046,100,100,https://www.lcsc.com/product-detail/C131052.html,0603,Tape & Reel (TR),Thick Film Resistor,8.06kΩ,±1%,75V,100mW,±100ppm/℃
C137517,RC0805FR-074K75L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137517,34400,0.0053,100,100,https://www.lcsc.com/product-detail/C137517.html,0805,Tape & Reel (TR),Thick Film Resistor,4.75kΩ,±1%,150V,125mW,±100ppm/℃
C477725,RC0402FR-074K3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477725,34300,0.0028,100,100,https://www.lcsc.com/product-detail/C477725.html,0402,Tape & Reel (TR),Thick Film Resistor,4.3kΩ,±1%,50V,62.5mW,±100ppm/℃
C144761,AC0402FR-073KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144761,34200,0.0046,100,100,https://www.lcsc.com/product-detail/C144761.html,0402,Tape & Reel (TR),Thick Film Resistor,3kΩ,±1%,50V,62.5mW,±100ppm/℃
C163463,RC0402FR-07430KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163463,32800,0.0046,100,100,https://www.lcsc.com/product-detail/C163463.html,0402,Tape & Reel (TR),Thick Film Resistor,430kΩ,±1%,50V,62.5mW,±100ppm/℃
C137951,RC0402FR-07620RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137951,32400,0.0014,100,100,https://www.lcsc.com/product-detail/C137951.html,0402,Tape & Reel (TR),Thick Film Resistor,620Ω,±1%,50V,62.5mW,±100ppm/℃
C189472,RC0402FR-0711K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C189472,32100,0.0014,100,100,https://www.lcsc.com/product-detail/C189472.html,0402,Tape & Reel (TR),Thick Film Resistor,11.8kΩ,±1%,50V,62.5mW,±100ppm/℃
C327362,RC0402FR-0723K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327362,31400,0.0014,100,100,https://www.lcsc.com/product-detail/C327362.html,0402,Tape & Reel (TR),Thick Film Resistor,23.7kΩ,±1%,50V,62.5mW,±100ppm/℃
C144635,AC0603FR-077K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144635,31300,0.0072,100,100,https://www.lcsc.com/product-detail/C144635.html,0603,Tape & Reel (TR),Thick Film Resistor,7.5kΩ,±1%,75V,100mW,±100ppm/℃
C138005,RC0402FR-07332KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138005,31300,0.0053,100,100,https://www.lcsc.com/product-detail/C138005.html,0402,Tape & Reel (TR),Thick Film Resistor,332kΩ,±1%,50V,62.5mW,±100ppm/℃
C144785,AC0402FR-07200KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144785,30800,0.0041,100,100,https://www.lcsc.com/product-detail/C144785.html,0402,Tape & Reel (TR),Thick Film Resistor,200kΩ,±1%,50V,62.5mW,±100ppm/℃
C144689,AC0603FR-071K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144689,30700,0.0084,100,100,https://www.lcsc.com/product-detail/C144689.html,0603,Tape & Reel (TR),Thick Film Resistor,1.2kΩ,±1%,75V,100mW,±100ppm/℃
C137966,RC0402FR-074K75L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137966,30600,0.0017,100,100,https://www.lcsc.com/product-detail/C137966.html,0402,Tape & Reel (TR),Thick Film Resistor,4.75kΩ,±1%,50V,62.5mW,±100ppm/℃
C273341,RC0402FR-07115KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273341,30500,0.0014,100,100,https://www.lcsc.com/product-detail/C273341.html,0402,Tape & Reel (TR),Thick Film Resistor,115kΩ,±1%,50V,62.5mW,±100ppm/℃
C138022,RC0402FR-0727KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138022,30500,0.0050,100,100,https://www.lcsc.com/product-detail/C138022.html,0402,Tape & Reel (TR),Thick Film Resistor,27kΩ,±1%,50V,62.5mW,±100ppm/℃
C137753,RC0603FR-0727RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137753,30500,0.0029,100,100,https://www.lcsc.com/product-detail/C137753.html,0603,Tape & Reel (TR),Thick Film Resistor,27Ω,±1%,75V,100mW,±100ppm/℃
C273330,RC0402FR-0753K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273330,30300,0.0056,100,100,https://www.lcsc.com/product-detail/C273330.html,0402,Tape & Reel (TR),Thick Film Resistor,53.6kΩ,±1%,50V,62.5mW,±100ppm/℃
C114877,RC0402FR-07470RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114877,30200,0.0052,100,100,https://www.lcsc.com/product-detail/C114877.html,0402,Tape & Reel (TR),Thick Film Resistor,470Ω,±1%,50V,62.5mW,±100ppm/℃
C144792,AC0402FR-071K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144792,29800,0.0035,100,100,https://www.lcsc.com/product-detail/C144792.html,0402,Tape & Reel (TR),Thick Film Resistor,1.5kΩ,±1%,50V,62.5mW,±100ppm/℃
