LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C107037,CC0603JRNPO9BN150,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C107037,3705000,0.0071,100,100,https://www.lcsc.com/product-detail/C107037.html,0603,Tape & Reel (TR),15pF,±5%,50V,NP0
C107005,CC0402JRNPO9BN330,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C107005,3303800,0.0038,100,100,https://www.lcsc.com/product-detail/C107005.html,0402,Tape & Reel (TR),33pF,±5%,50V,NP0
C106245,CC0603JRNPO9BN100,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C106245,3079300,0.0067,100,100,https://www.lcsc.com/product-detail/C106245.html,0603,Tape & Reel (TR),10pF,±5%,50V,NP0
C105620,CC0603JRNPO9BN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C105620,2898050,0.0089,50,50,https://www.lcsc.com/product-detail/C105620.html,0603,Tape & Reel (TR),22pF,±5%,50V,NP0
C107000,CC0402JRNPO9BN200,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C107000,2500800,0.0029,100,100,https://www.lcsc.com/product-detail/C107000.html,0402,Tape & Reel (TR),20pF,±5%,50V,NP0
C106997,CC0402JRNPO9BN150,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C106997,2478600,0.0039,100,100,https://www.lcsc.com/product-detail/C106997.html,0402,Tape & Reel (TR),15pF,±5%,50V,NP0
C60137,CC0402JRNPO9BN470,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C60137,2219200,0.0039,100,100,https://www.lcsc.com/product-detail/C60137.html,0402,Tape & Reel (TR),47pF,±5%,50V,NP0
C107047,CC0603JRNPO9BN330,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C107047,2078700,0.0080,100,100,https://www.lcsc.com/product-detail/C107047.html,0603,Tape & Reel (TR),33pF,±5%,50V,NP0
C106201,CC0402JRNPO9BN120,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C106201,1984400,0.0038,100,100,https://www.lcsc.com/product-detail/C106201.html,0402,Tape & Reel (TR),12pF,±5%,50V,NP0
C107002,CC0402JRNPO9BN270,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C107002,1949600,0.0039,100,100,https://www.lcsc.com/product-detail/C107002.html,0402,Tape & Reel (TR),27pF,±5%,50V,NP0
C106199,CC0402JRNPO9BN100,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C106199,1831600,0.0051,100,100,https://www.lcsc.com/product-detail/C106199.html,0402,Tape & Reel (TR),10pF,±5%,50V,NP0
C91183,CC0603JRX7R9BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C91183,1774960,0.0274,20,20,https://www.lcsc.com/product-detail/C91183.html,0603,Tape & Reel (TR),100nF,±5%,50V,X7R
C106203,CC0402JRNPO9BN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C106203,1704400,0.0051,100,100,https://www.lcsc.com/product-detail/C106203.html,0402,Tape & Reel (TR),22pF,±5%,50V,NP0
C105621,CC0603JRNPO9BN200,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C105621,1581900,0.0069,100,100,https://www.lcsc.com/product-detail/C105621.html,0603,Tape & Reel (TR),20pF,±5%,50V,NP0
C388907,GCM1885C2A221JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/3c415480fd931b2f0ebd4b225b2a0444.pdf?productCode=C388907,1510250,0.0180,50,50,https://www.lcsc.com/product-detail/C388907.html,0603,Tape & Reel (TR),220pF,±5%,100V,C0G
C107034,CC0603JRNPO9BN120,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C107034,1303200,0.0084,100,100,https://www.lcsc.com/product-detail/C107034.html,0603,Tape & Reel (TR),12pF,±5%,50V,NP0
C71693,GRM1555C1H221JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/6dd5f225474e4165bd6fdc2fe5ef29c9.pdf?productCode=C71693,1196200,0.0049,100,100,https://www.lcsc.com/product-detail/C71693.html,0402,Tape & Reel (TR),220pF,±5%,50V,C0G
C272878,CC0402JRX7R9BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C272878,1161700,0.0051,100,100,https://www.lcsc.com/product-detail/C272878.html,0402,Tape & Reel (TR),10nF,±5%,50V,X7R
C106202,CC0402JRNPO9BN180,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C106202,1141000,0.0062,100,100,https://www.lcsc.com/product-detail/C106202.html,0402,Tape & Reel (TR),18pF,±5%,50V,NP0
C76947,GRM1555C1H102JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/dcf17139cd724f8e8706553836b517d8.pdf?productCode=C76947,1116600,0.0104,100,100,https://www.lcsc.com/product-detail/C76947.html,0402,Tape & Reel (TR),1nF,±5%,50V,C0G
