[2026-08-19T09:35:16] BEGIN Yageo CC X7R derived-symbol update
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C100042 mpn=CC0603KRX7R9BB103 availability=3509000 kept_availability=3509000
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C105883 mpn=CC0402KRX7R8BB104 availability=2027000 kept_availability=2027000
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C106208 mpn=CC0402KRX7R9BB472 availability=929600 kept_availability=929600
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C106222 mpn=CC0603KRX7R9BB223 availability=442900 kept_availability=442900
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C106248 mpn=CC0603KRX7R7BB105 availability=557500 kept_availability=557500
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C106250 mpn=CC0603KRX7R6BB474 availability=11500 kept_availability=11500
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C106840 mpn=CC0805KKX7RBBB103 availability=12460 kept_availability=12460
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C106845 mpn=CC0805KKX7R7BB474 availability=8850 kept_availability=8850
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C106863 mpn=CC0402KRX7R7BB333 availability=26400 kept_availability=26400
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107018 mpn=CC0402KRX7R7BB563 availability=45700 kept_availability=45700
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107020 mpn=CC0402KRX7R8BB473 availability=26900 kept_availability=26900
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107059 mpn=CC0603KRX7R0BB103 availability=881450 kept_availability=881450
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107060 mpn=CC0603KRX7R0BB152 availability=23850 kept_availability=23850
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107071 mpn=CC0603KRX7R8BB683 availability=23900 kept_availability=23900
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107078 mpn=CC0603KRX7R9BB182 availability=36400 kept_availability=36400
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107092 mpn=CC0603KRX7R9BB471 availability=627600 kept_availability=627600
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107093 mpn=CC0603KRX7R9BB473 availability=1239150 kept_availability=1239150
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107156 mpn=CC0805KRX7R9BB563 availability=15300 kept_availability=15300
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107163 mpn=CC0805KRX7RABB471 availability=27450 kept_availability=27450
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107168 mpn=CC0805KRX7RYBB472 availability=18450 kept_availability=18450
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107183 mpn=CC1206KKX7R7BB225 availability=4600 kept_availability=4600
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107190 mpn=CC1206KKX7RBBB472 availability=8700 kept_availability=8700
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C107210 mpn=CC1206KRX7R9BB683 availability=5360 kept_availability=5360
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C111492 mpn=CC0805JRX7R9BB104 availability=718300 kept_availability=718300
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113789 mpn=CC0402KRX7R9BB151 availability=40100 kept_availability=40100
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113803 mpn=CC0603KRX7R0BB104 availability=983300 kept_availability=983300
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113850 mpn=CC0805KRX7R0BB331 availability=26450 kept_availability=26450
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113860 mpn=CC0805KRX7R9BB273 availability=13550 kept_availability=13550
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113862 mpn=CC0805KRX7R9BB562 availability=23750 kept_availability=23750
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113864 mpn=CC0805KRX7RABB222 availability=29100 kept_availability=29100
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113866 mpn=CC0805KRX7RABB472 availability=18550 kept_availability=18550
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C113867 mpn=CC0805KRX7RBBB471 availability=18200 kept_availability=18200
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C114401 mpn=CC0402JRX7R9BB221 availability=39100 kept_availability=39100
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C131394 mpn=CC0402KRX7R9BB104 availability=5700800 kept_availability=5700800
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C149601 mpn=AC1206KKX7R0BB104 availability=5920 kept_availability=5920
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C149615 mpn=AC0603KRX7R9BB472 availability=31150 kept_availability=31150
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C160903 mpn=CC0603KRX7R9BB101 availability=759500 kept_availability=759500
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C277508 mpn=CC1206KKX7R8BB475 availability=3170 kept_availability=3170
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C277522 mpn=AC0402KRX7R9BB102 availability=22300 kept_availability=22300
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C277529 mpn=CC0805KKX7RYBB223 availability=6880 kept_availability=6880
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C309458 mpn=CC0402KRX7R6BB104 availability=30000 kept_availability=30000
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C309475 mpn=CC0603JRX7R9BB683 availability=20000 kept_availability=20000
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C326638 mpn=CC1210KKX7R8BB105 availability=3360 kept_availability=3360
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C326671 mpn=CC1210KKX7RYBB224 availability=2125 kept_availability=2125
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C326699 mpn=CC1206KRX7RYBB103 availability=7480 kept_availability=7480
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C327004 mpn=CC1206KKX7RABB473 availability=3710 kept_availability=3710
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C327009 mpn=CC0402KRX7R7BB103 availability=46100 kept_availability=46100
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C327054 mpn=CC0402KRX7R6BB473 availability=33400 kept_availability=33400
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C389112 mpn=AC1206KKX7R0BB224 availability=2690 kept_availability=2690
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C513577 mpn=CC0603KRX7R9BB474 availability=1033880 kept_availability=1033880
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C513589 mpn=CC1206KKX7RYBB333 availability=2340 kept_availability=2340
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C513659 mpn=CC1206KKX7RCBB152 availability=7380 kept_availability=7380
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C513710 mpn=CC0805KKX7R0BB224 availability=109160 kept_availability=109160
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C519403 mpn=CC0603KRX7R7BB102 availability=29000 kept_availability=29000
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C519404 mpn=CC0603KRX7R8BB102 availability=37000 kept_availability=37000
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C519422 mpn=CC0603KRX7R8BB222 availability=37350 kept_availability=37350
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C519530 mpn=CC0603JRX7R9BB332 availability=21400 kept_availability=21400
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C519560 mpn=CC0603JRX7R7BB105 availability=12140 kept_availability=12140
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C519578 mpn=CC0603JRX7R7BB334 availability=8360 kept_availability=8360
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C519579 mpn=CC0603JRX7R8BB334 availability=7300 kept_availability=7300
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C527273 mpn=CC1206JKX7R9BB105 availability=2365 kept_availability=2365
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C527275 mpn=CC1206JKX7RBBB103 availability=5340 kept_availability=5340
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C527336 mpn=CC1206KKX7RDBB221 availability=5680 kept_availability=5680
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C527347 mpn=CC1206KRX7R8BB104 availability=5680 kept_availability=5680
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C527348 mpn=CC1206KRX7R8BB224 availability=180 kept_availability=180
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C527375 mpn=CC1210KKX7R0BB104 availability=2490 kept_availability=2490
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C527382 mpn=CC1210KKX7RYBB473 availability=195 kept_availability=195
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C541379 mpn=CC0402KRX7R7BB471 availability=38600 kept_availability=38600
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C541482 mpn=CC1206KRX7R9BB331 availability=700 kept_availability=700
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C541525 mpn=CC0805JRX7R9BB154 availability=7240 kept_availability=7240
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C541546 mpn=CC1206JRX7R8BB104 availability=5100 kept_availability=5100
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C559769 mpn=CC0603KRX7R9BB105 availability=219020 kept_availability=219020
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C560862 mpn=AC0805KKX7R0BB473 availability=6080 kept_availability=6080
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C577211 mpn=CC1206KKX7R0BB225 availability=584435 kept_availability=584435
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C577277 mpn=CC1210KKX7R9BB684 availability=3005 kept_availability=3005
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C577278 mpn=CC1210KKX7RBBB333 availability=515 kept_availability=515
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C577280 mpn=CC1210KKX7RCBB102 availability=1885 kept_availability=1885
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C577436 mpn=CS1206KKX7RCBB103 availability=3450 kept_availability=3450
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C605211 mpn=AC0603JRX7R9BB104 availability=193580 kept_availability=193580
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C726554 mpn=AC0603KRX7R6BB105 availability=8400 kept_availability=8400
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C726559 mpn=AC0603KRX7R8BB103 availability=25750 kept_availability=25750
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C726596 mpn=AC0805KRX7R9BB472 availability=21950 kept_availability=21950
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C1853266 mpn=CC0603KPX7R8BB104 availability=14740 kept_availability=14740
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C1853771 mpn=CC0603JPX7R9BB223 availability=5350 kept_availability=5350
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C1854267 mpn=CC0805KKX7R9BB394 availability=9540 kept_availability=9540
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C1854427 mpn=CC1206KKX7RBBB272 availability=1380 kept_availability=1380
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C1856545 mpn=CS1210KKX7R9BB475 availability=260 kept_availability=260
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C1952576 mpn=CC1210KKX7R6BB106 availability=1440 kept_availability=1440
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2172564 mpn=AC1206KRX7R0BB223 availability=3890 kept_availability=3890
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2175066 mpn=AS0805KKX7R0BB473 availability=2480 kept_availability=2480
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2182865 mpn=AC0805KRX7RBBB472 availability=5020 kept_availability=5020
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2203584 mpn=CS0603KRX7R8BB224 availability=6180 kept_availability=6180
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2225066 mpn=CS1206KKX7RZBB332 availability=2200 kept_availability=2200
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2230885 mpn=CS0805KRX7RABB102 availability=3640 kept_availability=3640
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2237338 mpn=AC1206KKX7R6BB105 availability=2590 kept_availability=2590
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2936583 mpn=CC0603KRX7RABB471 availability=22200 kept_availability=22200
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C2936627 mpn=AC1206KKX7R0BB105 availability=4660 kept_availability=4660
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3836573 mpn=CC0805JRNPOBBN820 availability=7550 kept_availability=7550
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3839034 mpn=CQ0603JRNPOYBN680 availability=3160 kept_availability=3160
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3843771 mpn=CC1206JRNPO0BN562 availability=3300 kept_availability=3300
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3861426 mpn=AC1210KKX7R0BB104 availability=1510 kept_availability=1510
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3866704 mpn=AC0603KRX7R8BB474 availability=11080 kept_availability=11080
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3876299 mpn=AC0402KRX7R9BB473 availability=31100 kept_availability=31100
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3884582 mpn=AQ0402JRNPO9BN220 availability=7550 kept_availability=7550
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3888349 mpn=CC1206KKX7R0BB154 availability=4240 kept_availability=4240
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3893829 mpn=CC1210JKNPOBBN102 availability=645 kept_availability=645
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C3909468 mpn=AC1206JKNPOCBN101 availability=2760 kept_availability=2760
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C5140553 mpn=CC0402KRX7R9BB393 availability=32200 kept_availability=32200
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C5182466 mpn=AC1210KKX7R0BB225 availability=650 kept_availability=650
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C5355266 mpn=AC0805KRX7R9BB272 availability=1000 kept_availability=1000
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C5575492 mpn=AC0402JRX7R9BB103 availability=19800 kept_availability=19800
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C6113815 mpn=AC0603KRX7R9BB393 availability=3950 kept_availability=3950
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C6492241 mpn=AC0805KKX7RGBB225 availability=2280 kept_availability=2280
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C7209274 mpn=AC1210KKX7R0BB105 availability=730 kept_availability=730
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C7210087 mpn=AC0805KKX7R5BB106 availability=2615 kept_availability=2615
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C7500386 mpn=CC1206JKNPOZBN103 availability=845 kept_availability=845
[2026-08-19T09:35:16] DEDUP_DROP lcsc=C42097139 mpn=AC1206KKX7R7BB106 availability=240 kept_availability=240
[2026-08-19T09:35:16] SELECT name=100pF_0402 mpn=CC0402JRX7R9BB101 lcsc=C281750 capacitance=100pF package=0402 voltage=50V tolerance=±5% availability=167400
[2026-08-19T09:35:16] SELECT name=150pF_0402 mpn=CC0402JRX7R9BB151 lcsc=C541446 capacitance=150pF package=0402 voltage=50V tolerance=±5% availability=9800
[2026-08-19T09:35:16] SELECT name=220pF_0402 mpn=CC0402JRX7R9BB221 lcsc=C114401 capacitance=220pF package=0402 voltage=50V tolerance=±5% availability=39100
[2026-08-19T09:35:16] SELECT name=330pF_0402 mpn=CC0402JRX7R9BB331 lcsc=C325463 capacitance=330pF package=0402 voltage=50V tolerance=±5% availability=5300
[2026-08-19T09:35:16] SELECT name=470pF_0402 mpn=CC0402JRX7R9BB471 lcsc=C272887 capacitance=470pF package=0402 voltage=50V tolerance=±5% availability=8600
[2026-08-19T09:35:16] SELECT name=680pF_0402 mpn=CC0402JRX7R9BB681 lcsc=C513560 capacitance=680pF package=0402 voltage=50V tolerance=±5% availability=11300
[2026-08-19T09:35:16] SELECT name=1nF_0402 mpn=CC0402KRX7R0BB102 lcsc=C527013 capacitance=1nF package=0402 voltage=100V tolerance=±10% availability=96300
[2026-08-19T09:35:16] SELECT name=1.5nF_0402 mpn=CC0402JRX7R9BB152 lcsc=C281752 capacitance=1.5nF package=0402 voltage=50V tolerance=±5% availability=188100
[2026-08-19T09:35:16] SELECT name=2.2nF_0402 mpn=CC0402KRX7R0BB222 lcsc=C576731 capacitance=2.2nF package=0402 voltage=100V tolerance=±10% availability=9100
[2026-08-19T09:35:16] SELECT name=3.3nF_0402 mpn=CC0402JRX7R9BB332 lcsc=C541447 capacitance=3.3nF package=0402 voltage=50V tolerance=±5% availability=51900
[2026-08-19T09:35:16] SELECT name=4.7nF_0402 mpn=CC0402KRX7R0BB472 lcsc=C576733 capacitance=4.7nF package=0402 voltage=100V tolerance=±10% availability=9800
[2026-08-19T09:35:16] SELECT name=6.8nF_0402 mpn=CC0402KRX7R9BB682 lcsc=C93654 capacitance=6.8nF package=0402 voltage=50V tolerance=±10% availability=523400
[2026-08-19T09:35:16] SELECT name=10nF_0402 mpn=CC0402KRX7R0BB103 lcsc=C527014 capacitance=10nF package=0402 voltage=100V tolerance=±10% availability=298750
[2026-08-19T09:35:16] SELECT name=15nF_0402 mpn=CC0402KRX7R9BB153 lcsc=C114405 capacitance=15nF package=0402 voltage=50V tolerance=±10% availability=717900
[2026-08-19T09:35:16] SELECT name=22nF_0402 mpn=CC0402JRX7R9BB223 lcsc=C541460 capacitance=22nF package=0402 voltage=50V tolerance=±5% availability=58300
[2026-08-19T09:35:16] SELECT name=33nF_0402 mpn=CC0402JRX7R9BB333 lcsc=C541463 capacitance=33nF package=0402 voltage=50V tolerance=±5% availability=55700
[2026-08-19T09:35:16] SELECT name=47nF_0402 mpn=CC0402JRX7R9BB473 lcsc=C576715 capacitance=47nF package=0402 voltage=50V tolerance=±5% availability=130500
[2026-08-19T09:35:16] SELECT name=68nF_0402 mpn=CC0402KRX7R9BB683 lcsc=C354977 capacitance=68nF package=0402 voltage=50V tolerance=±10% availability=331900
[2026-08-19T09:35:16] SELECT name=100nF_0402 mpn=CC0402JRX7R9BB104 lcsc=C5182432 capacitance=100nF package=0402 voltage=50V tolerance=±5% availability=361200
[2026-08-19T09:35:16] SELECT name=150nF_0402 mpn=CC0402KRX7R7BB154 lcsc=C505466 capacitance=150nF package=0402 voltage=16V tolerance=±10% availability=40200
[2026-08-19T09:35:16] SELECT name=220nF_0402 mpn=CC0402KRX7R8BB224 lcsc=C723566 capacitance=220nF package=0402 voltage=25V tolerance=±10% availability=60040
[2026-08-19T09:35:16] SELECT name=470nF_0402 mpn=CC0402KRX7R6BB474 lcsc=C723358 capacitance=470nF package=0402 voltage=10V tolerance=±10% availability=26600
[2026-08-19T09:35:16] SELECT name=1uF_0402 mpn=CC0402KRX7R6BB105 lcsc=C7500381 capacitance=1uF package=0402 voltage=10V tolerance=±10% availability=42160
[2026-08-19T09:35:16] SELECT name=100pF_0603 mpn=CC0603KRX7R0BB101 lcsc=C576846 capacitance=100pF package=0603 voltage=100V tolerance=±10% availability=5050
[2026-08-19T09:35:16] SELECT name=150pF_0603 mpn=CC0603KRX7R9BB151 lcsc=C107075 capacitance=150pF package=0603 voltage=50V tolerance=±10% availability=101200
[2026-08-19T09:35:16] SELECT name=220pF_0603 mpn=CC0603KRX7RYBB221 lcsc=C107101 capacitance=220pF package=0603 voltage=250V tolerance=±10% availability=4600
[2026-08-19T09:35:16] SELECT name=330pF_0603 mpn=CC0603JRX7R9BB331 lcsc=C309473 capacitance=330pF package=0603 voltage=50V tolerance=±5% availability=7400
[2026-08-19T09:35:16] SELECT name=470pF_0603 mpn=CC0603KRX7RABB471 lcsc=C2936583 capacitance=470pF package=0603 voltage=200V tolerance=±10% availability=22200
[2026-08-19T09:35:16] SELECT name=680pF_0603 mpn=CC0603KRX7R0BB681 lcsc=C113806 capacitance=680pF package=0603 voltage=100V tolerance=±10% availability=3200
[2026-08-19T09:35:16] SELECT name=1nF_0603 mpn=CC0603KRX7RYBB102 lcsc=C277510 capacitance=1nF package=0603 voltage=250V tolerance=±10% availability=171200
[2026-08-19T09:35:16] SELECT name=1.5nF_0603 mpn=CC0603KRX7R0BB152 lcsc=C107060 capacitance=1.5nF package=0603 voltage=100V tolerance=±10% availability=23850
[2026-08-19T09:35:16] SELECT name=2.2nF_0603 mpn=CC0603KRX7RYBB222 lcsc=C576857 capacitance=2.2nF package=0603 voltage=250V tolerance=±10% availability=4400
[2026-08-19T09:35:16] SELECT name=3.3nF_0603 mpn=CC0603JRX7R9BB332 lcsc=C519530 capacitance=3.3nF package=0603 voltage=50V tolerance=±5% availability=21400
[2026-08-19T09:35:16] SELECT name=4.7nF_0603 mpn=CC0603KRX7RABB472 lcsc=C596328 capacitance=4.7nF package=0603 voltage=200V tolerance=±10% availability=4600
[2026-08-19T09:35:16] SELECT name=6.8nF_0603 mpn=CC0603KRX7R0BB682 lcsc=C576854 capacitance=6.8nF package=0603 voltage=100V tolerance=±10% availability=12550
[2026-08-19T09:35:16] SELECT name=10nF_0603 mpn=CC0603KRX7R0BB103 lcsc=C107059 capacitance=10nF package=0603 voltage=100V tolerance=±10% availability=881450
[2026-08-19T09:35:16] SELECT name=15nF_0603 mpn=CC0603KRX7R0BB153 lcsc=C576847 capacitance=15nF package=0603 voltage=100V tolerance=±10% availability=4100
[2026-08-19T09:35:16] SELECT name=22nF_0603 mpn=CC0603KRX7R0BB223 lcsc=C313105 capacitance=22nF package=0603 voltage=100V tolerance=±10% availability=95100
[2026-08-19T09:35:16] SELECT name=33nF_0603 mpn=CC0603KRX7R0BB333 lcsc=C576851 capacitance=33nF package=0603 voltage=100V tolerance=±10% availability=3350
[2026-08-19T09:35:16] SELECT name=47nF_0603 mpn=CC0603KRX7R0BB473 lcsc=C576852 capacitance=47nF package=0603 voltage=100V tolerance=±10% availability=208700
