"LCSC Part#","MPN","Manufacturer","Availability","Minimum","Multiples","Product Detail","Package","Packaging","Capacitance","Tolerance","Voltage Rating","Temperature Coefficient","Operating Temperature"
"C1856386","08055A8R2JAT2A","Kyocera AVX","3198","1","1","https://www.lcsc.com/product-detail/C1856386.html","0805","Tape & Reel (TR)","8.2pF","±5%","50V","C0G",""
"C2167488","C0805C100JDGACTU","KEMET","2130","5","5","https://www.lcsc.com/product-detail/C2167488.html","0805","Tape & Reel (TR)","10pF","±5%","1kV","C0G",""
"C576951","CC0805JRNPO0BN120","YAGEO","3100","100","100","https://www.lcsc.com/product-detail/C576951.html","0805","Tape & Reel (TR)","12pF","±5%","100V","NP0",""
"C519918","CC0805JRNPO9BN130","YAGEO","3400","100","100","https://www.lcsc.com/product-detail/C519918.html","0805","Tape & Reel (TR)","13pF","±5%","50V","NP0",""
"C519919","CC0805JRNPO9BN140","YAGEO","1800","100","100","https://www.lcsc.com/product-detail/C519919.html","0805","Tape & Reel (TR)","14pF","±5%","50V","NP0",""
"C726621","CC0805JRNPOCBN150","YAGEO","2270","10","10","https://www.lcsc.com/product-detail/C726621.html","0805","Tape & Reel (TR)","15pF","±5%","1kV","NP0",""
"C519920","CC0805JRNPO9BN160","YAGEO","4700","100","100","https://www.lcsc.com/product-detail/C519920.html","0805","Tape & Reel (TR)","16pF","±5%","50V","NP0",""
"C2181354","GQM2195C2E180JB12D","muRata","3890","5","5","https://www.lcsc.com/product-detail/C2181354.html","0805","Tape & Reel (TR)","18pF","±5%","250V","C0G",""
"C2330452","GQM2195C2E200JB12D","muRata","2085","5","5","https://www.lcsc.com/product-detail/C2330452.html","0805","Tape & Reel (TR)","20pF","±5%","250V","C0G",""
"C113840","CC0805JRNPOCBN220","YAGEO","11720","20","20","https://www.lcsc.com/product-detail/C113840.html","0805","Tape & Reel (TR)","22pF","±5%","1kV","NP0",""
"C113827","CC0805JRNPO9BN240","YAGEO","4150","50","50","https://www.lcsc.com/product-detail/C113827.html","0805","Tape & Reel (TR)","24pF","±5%","50V","NP0",""
"C327030","CC0805JRNPO9BN250","YAGEO","2900","50","50","https://www.lcsc.com/product-detail/C327030.html","0805","Tape & Reel (TR)","25pF","±5%","50V","NP0",""
"C710969","GRM21A5C2E270JW01D","muRata","4210","10","10","https://www.lcsc.com/product-detail/C710969.html","0805","Tape & Reel (TR)","27pF","±5%","250V","C0G",""
"C107114","CC0805JRNPO9BN300","YAGEO","368300","100","100","https://www.lcsc.com/product-detail/C107114.html","0805","Tape & Reel (TR)","30pF","±5%","50V","NP0",""
"C113838","CC0805JRNPOBBN330","YAGEO","6700","50","50","https://www.lcsc.com/product-detail/C113838.html","0805","Tape & Reel (TR)","33pF","±5%","500V","NP0",""
"C541518","CC0805FRNPO9BN360","YAGEO","2860","20","20","https://www.lcsc.com/product-detail/C541518.html","0805","Tape & Reel (TR)","36pF","±1%","50V","NP0",""
"C668331","GQM2195C2E390JB12D","muRata","2680","5","5","https://www.lcsc.com/product-detail/C668331.html","0805","Tape & Reel (TR)","39pF","±5%","250V","C0G",""
"C519921","CC0805JRNPO9BN430","YAGEO","21850","50","50","https://www.lcsc.com/product-detail/C519921.html","0805","Tape & Reel (TR)","43pF","±5%","50V","NP0",""
"C326634","CC0805JRNPOCBN470","YAGEO","1800","50","50","https://www.lcsc.com/product-detail/C326634.html","0805","Tape & Reel (TR)","47pF","±5%","1kV","NP0",""
"C113830","CC0805JRNPO9BN510","YAGEO","21250","50","50","https://www.lcsc.com/product-detail/C113830.html","0805","Tape & Reel (TR)","51pF","±5%","50V","NP0",""
"C913752","GRM21A5C2E560JW01D","muRata","3070","10","10","https://www.lcsc.com/product-detail/C913752.html","0805","Tape & Reel (TR)","56pF","±5%","250V","C0G",""
"C162306","GRM21A5C2J680JWA1D","muRata","1060","5","5","https://www.lcsc.com/product-detail/C162306.html","0805","Tape & Reel (TR)","68pF","±5%","630V","C0G",""
"C541521","CC0805FRNPO9BN750","YAGEO","4960","20","20","https://www.lcsc.com/product-detail/C541521.html","0805","Tape & Reel (TR)","75pF","±1%","50V","NP0",""
"C3836573","CC0805JRNPOBBN820","YAGEO","7550","50","50","https://www.lcsc.com/product-detail/C3836573.html","0805","Tape & Reel (TR)","82pF","±5%","500V","C0G",""
"C519923","CC0805JRNPO9BN910","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C519923.html","0805","Tape & Reel (TR)","91pF","±5%","50V","NP0",""
"C107122","CC0805JRNPOBBN101","YAGEO","127850","50","50","https://www.lcsc.com/product-detail/C107122.html","0805","Tape & Reel (TR)","100pF","±5%","500V","NP0",""
"C527211","CC0805JRNPOBBN121","YAGEO","4100","50","50","https://www.lcsc.com/product-detail/C527211.html","0805","Tape & Reel (TR)","120pF","±5%","500V","NP0",""
"C520003","CC0805JRNPO9BN131","YAGEO","4600","50","50","https://www.lcsc.com/product-detail/C520003.html","0805","Tape & Reel (TR)","130pF","±5%","50V","NP0",""
"C576975","CC0805JRNPOBBN151","YAGEO","4050","50","50","https://www.lcsc.com/product-detail/C576975.html","0805","Tape & Reel (TR)","150pF","±5%","500V","NP0",""
"C1853295","CC0805JRNPO9BN161","YAGEO","13150","50","50","https://www.lcsc.com/product-detail/C1853295.html","0805","Tape & Reel (TR)","160pF","±5%","50V","NP0",""
"C113826","CC0805JRNPO9BN181","YAGEO","39000","50","50","https://www.lcsc.com/product-detail/C113826.html","0805","Tape & Reel (TR)","180pF","±5%","50V","NP0",""
"C541566","CC0805FRNPO9BN201","YAGEO","3750","10","10","https://www.lcsc.com/product-detail/C541566.html","0805","Tape & Reel (TR)","200pF","±1%","50V","NP0",""
"C576977","CC0805JRNPOBBN221","YAGEO","14100","100","100","https://www.lcsc.com/product-detail/C576977.html","0805","Tape & Reel (TR)","220pF","±5%","500V","NP0",""
"C185600","GRM2165C2A241JA01D","muRata","1435","5","5","https://www.lcsc.com/product-detail/C185600.html","0805","Tape & Reel (TR)","240pF","±5%","100V","C0G",""
"C107106","CC0805JRNPO0BN271","YAGEO","14050","50","50","https://www.lcsc.com/product-detail/C107106.html","0805","Tape & Reel (TR)","270pF","±5%","100V","NP0",""
"C113829","CC0805JRNPO9BN301","YAGEO","2900","50","50","https://www.lcsc.com/product-detail/C113829.html","0805","Tape & Reel (TR)","300pF","±5%","50V","NP0",""
"C577028","CC0805KRX7RCBB331","YAGEO","1460","10","10","https://www.lcsc.com/product-detail/C577028.html","0805","Tape & Reel (TR)","330pF","±10%","1kV","X7R",""
"C327150","CC0805JRNPO9BN361","YAGEO","3150","50","50","https://www.lcsc.com/product-detail/C327150.html","0805","Tape & Reel (TR)","360pF","±5%","50V","NP0",""
"C527236","CC0805KRX7RYBB391","YAGEO","3350","50","50","https://www.lcsc.com/product-detail/C527236.html","0805","Tape & Reel (TR)","390pF","±10%","250V","X7R",""
"C520006","CC0805JRNPO9BN431","YAGEO","3950","50","50","https://www.lcsc.com/product-detail/C520006.html","0805","Tape & Reel (TR)","430pF","±5%","50V","NP0",""
"C577029","CC0805KRX7RCBB471","YAGEO","3120","10","10","https://www.lcsc.com/product-detail/C577029.html","0805","Tape & Reel (TR)","470pF","±10%","1kV","X7R",""
"C309486","CC0805JRNPO9BN511","YAGEO","4350","50","50","https://www.lcsc.com/product-detail/C309486.html","0805","Tape & Reel (TR)","510pF","±5%","50V","NP0",""
"C576987","CC0805JRNPOYBN561","YAGEO","3750","50","50","https://www.lcsc.com/product-detail/C576987.html","0805","Tape & Reel (TR)","560pF","±5%","250V","NP0",""
"C541568","CC0805FRNPO9BN621","YAGEO","2060","20","20","https://www.lcsc.com/product-detail/C541568.html","0805","Tape & Reel (TR)","620pF","±1%","50V","NP0",""
"C1853923","CC0805JKNPOBBN681","YAGEO","3930","10","10","https://www.lcsc.com/product-detail/C1853923.html","0805","Tape & Reel (TR)","680pF","±5%","500V","NP0",""
"C520008","CC0805JRNPO9BN751","YAGEO","2400","50","50","https://www.lcsc.com/product-detail/C520008.html","0805","Tape & Reel (TR)","750pF","±5%","50V","NP0",""
"C527190","CC0805FRNPO9BN821","YAGEO","3340","20","20","https://www.lcsc.com/product-detail/C527190.html","0805","Tape & Reel (TR)","820pF","±1%","50V","NP0",""
"C32964719","C0805C911J5GACTU","KEMET","4000","10","10","https://www.lcsc.com/product-detail/C32964719.html","0805","Tape & Reel (TR)","910pF","±5%","50V","C0G",""
"C309495","CC0805KRX7RCBB102","YAGEO","201840","20","20","https://www.lcsc.com/product-detail/C309495.html","0805","Tape & Reel (TR)","1nF","±10%","1kV","X7R",""
"C426328","GRM2165C1H112JA01D","muRata","3040","20","20","https://www.lcsc.com/product-detail/C426328.html","0805","Tape & Reel (TR)","1.1nF","±5%","50V","C0G",""
"C726625","CC0805KRX7RYBB122","YAGEO","2350","50","50","https://www.lcsc.com/product-detail/C726625.html","0805","Tape & Reel (TR)","1.2nF","±10%","250V","X7R",""
"C710937","GRM2165C2A132JA01D","muRata","1680","20","20","https://www.lcsc.com/product-detail/C710937.html","0805","Tape & Reel (TR)","1.3nF","±5%","100V","C0G",""
"C1854493","CC0805JRX7RABB152","YAGEO","3950","50","50","https://www.lcsc.com/product-detail/C1854493.html","0805","Tape & Reel (TR)","1.5nF","±5%","200V","X7R",""
"C2174465","C0805C182J2GACAUTO","KEMET","2430","10","10","https://www.lcsc.com/product-detail/C2174465.html","0805","Tape & Reel (TR)","1.8nF","±5%","200V","C0G",""
"C710939","GRM2165C2A202JA01D","muRata","4760","10","10","https://www.lcsc.com/product-detail/C710939.html","0805","Tape & Reel (TR)","2nF","±5%","100V","C0G",""
"C3847066","GRM21B5C2J222FWAAL","muRata","2725","5","5","https://www.lcsc.com/product-detail/C3847066.html","0805","Tape & Reel (TR)","2.2nF","±1%","630V","C0G",""
"C710933","GRM2165C1H242JA01D","muRata","9940","20","20","https://www.lcsc.com/product-detail/C710933.html","0805","Tape & Reel (TR)","2.4nF","±5%","50V","C0G",""
"C2987938","GRM2165C1H272FA01D","muRata","3775","5","5","https://www.lcsc.com/product-detail/C2987938.html","0805","Tape & Reel (TR)","2.7nF","±1%","50V","C0G",""
"C577024","CC0805KRX7RBBB332","YAGEO","3500","50","50","https://www.lcsc.com/product-detail/C577024.html","0805","Tape & Reel (TR)","3.3nF","±10%","500V","X7R",""
"C541576","CC0805FKNPO9BN392","YAGEO","3155","5","5","https://www.lcsc.com/product-detail/C541576.html","0805","Tape & Reel (TR)","3.9nF","±1%","50V","NP0",""
"C710936","GRM2165C1H432JA01D","muRata","2180","20","20","https://www.lcsc.com/product-detail/C710936.html","0805","Tape & Reel (TR)","4.3nF","±5%","50V","C0G",""
"C113868","CC0805KRX7RBBB472","YAGEO","8750","50","50","https://www.lcsc.com/product-detail/C113868.html","0805","Tape & Reel (TR)","4.7nF","±10%","500V","X7R",""
"C710948","GRM2195C1H512JA01D","muRata","3160","10","10","https://www.lcsc.com/product-detail/C710948.html","0805","Tape & Reel (TR)","5.1nF","±5%","50V","C0G",""
"C527234","CC0805KRX7RABB562","YAGEO","2050","50","50","https://www.lcsc.com/product-detail/C527234.html","0805","Tape & Reel (TR)","5.6nF","±10%","200V","X7R",""
"C710949","GRM2195C1H622JA01D","muRata","8780","10","10","https://www.lcsc.com/product-detail/C710949.html","0805","Tape & Reel (TR)","6.2nF","±5%","50V","C0G",""
"C309494","CC0805KRX7RBBB682","YAGEO","2700","50","50","https://www.lcsc.com/product-detail/C309494.html","0805","Tape & Reel (TR)","6.8nF","±10%","500V","X7R",""
"C710950","GRM2195C1H752JA01D","muRata","1840","20","20","https://www.lcsc.com/product-detail/C710950.html","0805","Tape & Reel (TR)","7.5nF","±5%","50V","C0G",""
"C2182371","C0805C822J2GACAUTO","KEMET","2340","5","5","https://www.lcsc.com/product-detail/C2182371.html","0805","Tape & Reel (TR)","8.2nF","±5%","200V","C0G",""
"C710951","GRM2195C1H912JA01D","muRata","1880","20","20","https://www.lcsc.com/product-detail/C710951.html","0805","Tape & Reel (TR)","9.1nF","±5%","50V","C0G",""
"C106840","CC0805KKX7RBBB103","YAGEO","12460","20","20","https://www.lcsc.com/product-detail/C106840.html","0805","Tape & Reel (TR)","10nF","±10%","500V","X7R",""
"C710944","GRM2195C1H113JA01D","muRata","6230","5","5","https://www.lcsc.com/product-detail/C710944.html","0805","Tape & Reel (TR)","11nF","±5%","50V","C0G",""
"C97906","GRM2195C1H123JA01D","muRata","21200","10","10","https://www.lcsc.com/product-detail/C97906.html","0805","Tape & Reel (TR)","12nF","±5%","50V","C0G",""
"C710945","GRM2195C1H133JA01D","muRata","3320","10","10","https://www.lcsc.com/product-detail/C710945.html","0805","Tape & Reel (TR)","13nF","±5%","50V","C0G",""
"C527226","CC0805KKX7RYBB153","YAGEO","2000","50","50","https://www.lcsc.com/product-detail/C527226.html","0805","Tape & Reel (TR)","15nF","±10%","250V","X7R",""
"C3895668","GCM21B5C1H183FA16L","muRata","1275","5","5","https://www.lcsc.com/product-detail/C3895668.html","0805","Tape & Reel (TR)","18nF","±1%","50V","C0G",""
"C17588990","GCM21B5C1H203FA16L","muRata","2190","5","5","https://www.lcsc.com/product-detail/C17588990.html","0805","Tape & Reel (TR)","20nF","±1%","50V","C0G",""
"C1853443","CC0805KKX7RBBB223","YAGEO","5080","20","20","https://www.lcsc.com/product-detail/C1853443.html","0805","Tape & Reel (TR)","22nF","±10%","500V","X7R",""
"C3882413","GRM2165C1H273JA01D","muRata","3160","5","5","https://www.lcsc.com/product-detail/C3882413.html","0805","Tape & Reel (TR)","27nF","±5%","50V","C0G",""
"C7500394","CC0805KKX7RYBB333","YAGEO","2820","20","20","https://www.lcsc.com/product-detail/C7500394.html","0805","Tape & Reel (TR)","33nF","±10%","250V","X7R",""
"C520044","CC0805JRX7R9BB393","YAGEO","7700","50","50","https://www.lcsc.com/product-detail/C520044.html","0805","Tape & Reel (TR)","39nF","±5%","50V","X7R",""
"C107126","CC0805KKX7R0BB473","YAGEO","140800","50","50","https://www.lcsc.com/product-detail/C107126.html","0805","Tape & Reel (TR)","47nF","±10%","100V","X7R",""
"C107156","CC0805KRX7R9BB563","YAGEO","15300","100","100","https://www.lcsc.com/product-detail/C107156.html","0805","Tape & Reel (TR)","56nF","±10%","50V","X7R",""
"C520046","CC0805JRX7R9BB683","YAGEO","22300","50","50","https://www.lcsc.com/product-detail/C520046.html","0805","Tape & Reel (TR)","68nF","±5%","50V","X7R",""
"C520047","CC0805JRX7R9BB823","YAGEO","3900","50","50","https://www.lcsc.com/product-detail/C520047.html","0805","Tape & Reel (TR)","82nF","±5%","50V","X7R",""
"C5182461","CC0805KKX7RYBB104","YAGEO","11140","10","10","https://www.lcsc.com/product-detail/C5182461.html","0805","Tape & Reel (TR)","100nF","±10%","250V","X7R",""
"C113854","CC0805KRX7R9BB124","YAGEO","19250","50","50","https://www.lcsc.com/product-detail/C113854.html","0805","Tape & Reel (TR)","120nF","±10%","50V","X7R",""
"C541525","CC0805JRX7R9BB154","YAGEO","7240","20","20","https://www.lcsc.com/product-detail/C541525.html","0805","Tape & Reel (TR)","150nF","±5%","50V","X7R",""
"C327148","CC0805KRX7R7BB184","YAGEO","6550","50","50","https://www.lcsc.com/product-detail/C327148.html","0805","Tape & Reel (TR)","180nF","±10%","16V","X7R",""
"C513710","CC0805KKX7R0BB224","YAGEO","109160","20","20","https://www.lcsc.com/product-detail/C513710.html","0805","Tape & Reel (TR)","220nF","±10%","100V","X7R",""
"C113845","CC0805KKX7R9BB274","YAGEO","5450","50","50","https://www.lcsc.com/product-detail/C113845.html","0805","Tape & Reel (TR)","270nF","±10%","50V","X7R",""
"C7500383","CC0805KKX7R0BB334","YAGEO","1810","10","10","https://www.lcsc.com/product-detail/C7500383.html","0805","Tape & Reel (TR)","330nF","±10%","100V","X7R",""
"C1854267","CC0805KKX7R9BB394","YAGEO","9540","20","20","https://www.lcsc.com/product-detail/C1854267.html","0805","Tape & Reel (TR)","390nF","±10%","50V","X7R",""
"C596323","CC0805KKX7R0BB474","YAGEO","98360","10","10","https://www.lcsc.com/product-detail/C596323.html","0805","Tape & Reel (TR)","470nF","±10%","100V","X7R",""
"C577007","CC0805KKX7R9BB564","YAGEO","30460","20","20","https://www.lcsc.com/product-detail/C577007.html","0805","Tape & Reel (TR)","560nF","±10%","50V","X7R",""
"C107133","CC0805KKX7R9BB684","YAGEO","36820","20","20","https://www.lcsc.com/product-detail/C107133.html","0805","Tape & Reel (TR)","680nF","±10%","50V","X7R",""
"C5370002","CC0805KKX7R0BB105","YAGEO","374630","10","10","https://www.lcsc.com/product-detail/C5370002.html","0805","Tape & Reel (TR)","1uF","±10%","100V","X7R",""
"C125847","CC0805KKX7R9BB225","YAGEO","72075","5","5","https://www.lcsc.com/product-detail/C125847.html","0805","Tape & Reel (TR)","2.2uF","±10%","50V","X7R",""
"C354262","CC0805KKX7R8BB475","YAGEO","365845","5","5","https://www.lcsc.com/product-detail/C354262.html","0805","Tape & Reel (TR)","4.7uF","±10%","25V","X7R",""
"C326595","CC0805KKX7R7BB106","YAGEO","145365","5","5","https://www.lcsc.com/product-detail/C326595.html","0805","Tape & Reel (TR)","10uF","±10%","16V","X7R",""
"C272882","CC1206JKNPODBN100","YAGEO","4000","10","10","https://www.lcsc.com/product-detail/C272882.html","1206","Tape & Reel (TR)","10pF","±5%","2kV","NP0",""
"C113882","CC1206JRNPO9BN120","YAGEO","1500","20","20","https://www.lcsc.com/product-detail/C113882.html","1206","Tape & Reel (TR)","12pF","±5%","50V","NP0",""
"C326650","CC1206JKNPOCBN150","YAGEO","4200","50","50","https://www.lcsc.com/product-detail/C326650.html","1206","Tape & Reel (TR)","15pF","±5%","1kV","NP0",""
"C5182458","CC1206JKNPODBN180","YAGEO","1580","20","20","https://www.lcsc.com/product-detail/C5182458.html","1206","Tape & Reel (TR)","18pF","±5%","2kV","NP0",""
"C577124","CC1206JKNPOCBN200","YAGEO","12620","20","20","https://www.lcsc.com/product-detail/C577124.html","1206","Tape & Reel (TR)","20pF","±5%","1kV","C0G;NP0",""
"C577126","CC1206JKNPODBN220","YAGEO","9700","20","20","https://www.lcsc.com/product-detail/C577126.html","1206","Tape & Reel (TR)","22pF","±5%","2kV","NP0",""
"C541492","CC1206JKNPOCBN270","YAGEO","7580","20","20","https://www.lcsc.com/product-detail/C541492.html","1206","Tape & Reel (TR)","27pF","±5%","1kV","NP0",""
"C309497","CC1206JKNPODBN330","YAGEO","1520","20","20","https://www.lcsc.com/product-detail/C309497.html","1206","Tape & Reel (TR)","33pF","±5%","2kV","NP0",""
"C541493","CC1206JKNPOCBN390","YAGEO","8620","20","20","https://www.lcsc.com/product-detail/C541493.html","1206","Tape & Reel (TR)","39pF","±5%","1kV","NP0",""
"C577128","CC1206JKNPODBN470","YAGEO","1510","10","10","https://www.lcsc.com/product-detail/C577128.html","1206","Tape & Reel (TR)","47pF","±5%","2kV","NP0",""
"C113875","CC1206JKNPOCBN560","YAGEO","4400","20","20","https://www.lcsc.com/product-detail/C113875.html","1206","Tape & Reel (TR)","56pF","±5%","1kV","NP0",""
"C113877","CC1206JKNPODBN680","YAGEO","2060","20","20","https://www.lcsc.com/product-detail/C113877.html","1206","Tape & Reel (TR)","68pF","±5%","2kV","NP0",""
"C577130","CC1206JKNPODBN820","YAGEO","2960","20","20","https://www.lcsc.com/product-detail/C577130.html","1206","Tape & Reel (TR)","82pF","±5%","2kV","NP0",""
"C113876","CC1206JKNPODBN101","YAGEO","49030","10","10","https://www.lcsc.com/product-detail/C113876.html","1206","Tape & Reel (TR)","100pF","±5%","2kV","NP0",""
"C527263","CC1206JKNPODBN121","YAGEO","2960","10","10","https://www.lcsc.com/product-detail/C527263.html","1206","Tape & Reel (TR)","120pF","±5%","2kV","NP0",""
"C326703","CC1206JKNPOCBN151","YAGEO","24520","20","20","https://www.lcsc.com/product-detail/C326703.html","1206","Tape & Reel (TR)","150pF","±5%","1kV","NP0",""
"C541494","CC1206JKNPOCBN181","YAGEO","1710","10","10","https://www.lcsc.com/product-detail/C541494.html","1206","Tape & Reel (TR)","180pF","±5%","1kV","NP0",""
"C469629","CC1206JKNPODBN221","YAGEO","92540","10","10","https://www.lcsc.com/product-detail/C469629.html","1206","Tape & Reel (TR)","220pF","±5%","2kV","NP0",""
"C113874","CC1206JKNPOCBN271","YAGEO","25960","20","20","https://www.lcsc.com/product-detail/C113874.html","1206","Tape & Reel (TR)","270pF","±5%","1kV","NP0",""
"C282080","CC1206KKX7RDBB331","YAGEO","11040","10","10","https://www.lcsc.com/product-detail/C282080.html","1206","Tape & Reel (TR)","330pF","±10%","2kV","X7R",""
"C326659","CC1206JKNPOCBN391","YAGEO","17640","20","20","https://www.lcsc.com/product-detail/C326659.html","1206","Tape & Reel (TR)","390pF","±5%","1kV","NP0",""
"C282081","CC1206KKX7RDBB471","YAGEO","15580","20","20","https://www.lcsc.com/product-detail/C282081.html","1206","Tape & Reel (TR)","470pF","±10%","2kV","X7R",""
"C17338043","GCM31B5C3A561FX01L","muRata","1546","1","1","https://www.lcsc.com/product-detail/C17338043.html","1206","Tape & Reel (TR)","560pF","±1%","1kV","C0G",""
"C541497","CC1206JKNPOCBN681","YAGEO","14240","20","20","https://www.lcsc.com/product-detail/C541497.html","1206","Tape & Reel (TR)","680pF","±5%","1kV","NP0",""
"C527262","CC1206JKNPOCBN821","YAGEO","21460","20","20","https://www.lcsc.com/product-detail/C527262.html","1206","Tape & Reel (TR)","820pF","±5%","1kV","NP0",""
"C541498","CC1206JKX7RDBB102","YAGEO","11120","20","20","https://www.lcsc.com/product-detail/C541498.html","1206","Tape & Reel (TR)","1nF","±5%","2kV","X7R",""
"C527278","CC1206JRNPO0BN122","YAGEO","1200","20","20","https://www.lcsc.com/product-detail/C527278.html","1206","Tape & Reel (TR)","1.2nF","±5%","100V","NP0",""
"C527335","CC1206KKX7RDBB152","YAGEO","2860","10","10","https://www.lcsc.com/product-detail/C527335.html","1206","Tape & Reel (TR)","1.5nF","±10%","2kV","X7R",""
"C527281","CC1206JRNPO0BN182","YAGEO","1180","20","20","https://www.lcsc.com/product-detail/C527281.html","1206","Tape & Reel (TR)","1.8nF","±5%","100V","NP0",""
"C3849551","C1206C222JDGACAUTO","KEMET","5050","5","5","https://www.lcsc.com/product-detail/C3849551.html","1206","Tape & Reel (TR)","2.2nF","±5%","1kV","C0G",""
"C1854427","CC1206KKX7RBBB272","YAGEO","1380","20","20","https://www.lcsc.com/product-detail/C1854427.html","1206","Tape & Reel (TR)","2.7nF","±10%","500V","X7R",""
"C107196","CC1206KKX7RCBB332","YAGEO","115800","50","50","https://www.lcsc.com/product-detail/C107196.html","1206","Tape & Reel (TR)","3.3nF","±10%","1kV","X7R",""
"C541560","CC1206GRNPO9BN392","YAGEO","2740","5","5","https://www.lcsc.com/product-detail/C541560.html","1206","Tape & Reel (TR)","3.9nF","±2%","50V","NP0",""
"C2178478","GRM3195C2A432JA01D","muRata","1390","5","5","https://www.lcsc.com/product-detail/C2178478.html","1206","Tape & Reel (TR)","4.3nF","±5%","100V","C0G",""
"C107198","CC1206KKX7RCBB472","YAGEO","104350","50","50","https://www.lcsc.com/product-detail/C107198.html","1206","Tape & Reel (TR)","4.7nF","±10%","1kV","X7R",""
"C3834562","CC1206KKX7RBBB562","YAGEO","3780","20","20","https://www.lcsc.com/product-detail/C3834562.html","1206","Tape & Reel (TR)","5.6nF","±10%","500V","X7R",""
"C577167","CC1206JRNPO9BN622","YAGEO","2180","10","10","https://www.lcsc.com/product-detail/C577167.html","1206","Tape & Reel (TR)","6.2nF","±5%","50V","NP0",""
"C107200","CC1206KKX7RCBB682","YAGEO","19860","20","20","https://www.lcsc.com/product-detail/C107200.html","1206","Tape & Reel (TR)","6.8nF","±10%","1kV","X7R",""
"C541598","CC1206FKNPO9BN822","YAGEO","1660","5","5","https://www.lcsc.com/product-detail/C541598.html","1206","Tape & Reel (TR)","8.2nF","±1%","50V","NP0",""
"C1854329","CC1206JKX7RCBB103","YAGEO","1460","20","20","https://www.lcsc.com/product-detail/C1854329.html","1206","Tape & Reel (TR)","10nF","±5%","1kV","X7R",""
"C711034","GRM31B5C2E123JWA1L","muRata","2500","10","10","https://www.lcsc.com/product-detail/C711034.html","1206","Tape & Reel (TR)","12nF","±5%","250V","C0G",""
"C527338","CC1206KKX7RZBB153","YAGEO","2550","50","50","https://www.lcsc.com/product-detail/C527338.html","1206","Tape & Reel (TR)","15nF","±10%","630V","X7R",""
"C711003","GRM3195C2A183JA01D","muRata","2795","5","5","https://www.lcsc.com/product-detail/C711003.html","1206","Tape & Reel (TR)","18nF","±5%","100V","C0G",""
"C172741","GRM3195C1H203JA01D","muRata","1515","5","5","https://www.lcsc.com/product-detail/C172741.html","1206","Tape & Reel (TR)","20nF","±5%","50V","C0G",""
"C107202","CC1206KKX7RZBB223","YAGEO","5395","5","5","https://www.lcsc.com/product-detail/C107202.html","1206","Tape & Reel (TR)","22nF","±10%","630V","X7R",""
"C162433","GRM3195C1H273JA01D","muRata","6685","5","5","https://www.lcsc.com/product-detail/C162433.html","1206","Tape & Reel (TR)","27nF","±5%","50V","C0G",""
"C577229","CC1206KKX7RZBB333","YAGEO","21980","10","10","https://www.lcsc.com/product-detail/C577229.html","1206","Tape & Reel (TR)","33nF","±10%","630V","X7R",""
"C524625","GRM31M5C1H393JA01L","muRata","3725","5","5","https://www.lcsc.com/product-detail/C524625.html","1206","Tape & Reel (TR)","39nF","±5%","50V","C0G",""
"C113900","CC1206KKX7RYBB473","YAGEO","2480","20","20","https://www.lcsc.com/product-detail/C113900.html","1206","Tape & Reel (TR)","47nF","±10%","250V","X7R",""
"C3877727","GRM3195C2A563GA01D","muRata","1169","1","1","https://www.lcsc.com/product-detail/C3877727.html","1206","Tape & Reel (TR)","56nF","±2%","100V","C0G",""
"C527334","CC1206KKX7RABB683","YAGEO","2960","20","20","https://www.lcsc.com/product-detail/C527334.html","1206","Tape & Reel (TR)","68nF","±10%","200V","X7R",""
"C541545","CC1206JRX7R9BB823","YAGEO","2460","20","20","https://www.lcsc.com/product-detail/C541545.html","1206","Tape & Reel (TR)","82nF","±5%","50V","X7R",""
"C106241","CC1206KKX7RYBB104","YAGEO","29070","10","10","https://www.lcsc.com/product-detail/C106241.html","1206","Tape & Reel (TR)","100nF","±10%","250V","X7R",""
"C3888349","CC1206KKX7R0BB154","YAGEO","4240","20","20","https://www.lcsc.com/product-detail/C3888349.html","1206","Tape & Reel (TR)","150nF","±10%","100V","X7R",""
"C577220","CC1206KKX7R9BB184","YAGEO","2820","20","20","https://www.lcsc.com/product-detail/C577220.html","1206","Tape & Reel (TR)","180nF","±10%","50V","X7R",""
"C113892","CC1206KKX7R0BB224","YAGEO","91880","20","20","https://www.lcsc.com/product-detail/C113892.html","1206","Tape & Reel (TR)","220nF","±10%","100V","X7R",""
"C274377","CC1206KRX7R9BB334","YAGEO","123500","20","20","https://www.lcsc.com/product-detail/C274377.html","1206","Tape & Reel (TR)","330nF","±10%","50V","X7R",""
"C107182","CC1206KKX7R0BB474","YAGEO","15120","5","5","https://www.lcsc.com/product-detail/C107182.html","1206","Tape & Reel (TR)","470nF","±10%","100V","X7R",""
"C145012","CC1206KKX7R9BB684","YAGEO","20370","10","10","https://www.lcsc.com/product-detail/C145012.html","1206","Tape & Reel (TR)","680nF","±10%","50V","X7R",""
"C70463","CC1206KKX7R0BB105","YAGEO","320510","5","5","https://www.lcsc.com/product-detail/C70463.html","1206","Tape & Reel (TR)","1uF","±10%","100V","X7R",""
"C577211","CC1206KKX7R0BB225","YAGEO","584435","5","5","https://www.lcsc.com/product-detail/C577211.html","1206","Tape & Reel (TR)","2.2uF","±10%","100V","X7R",""
