LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C20042067,GCM1885C1H103GA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/abae3e06526e47258b4c456cda1bc98d.pdf?productCode=C20042067,1210,0.2034,5,5,https://www.lcsc.com/product-detail/C20042067.html,0603,Tape & Reel (TR),10nF,±2%,50V,C0G;NP0
C541501,CC0805JKNPO8BN472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541501,1210,0.0740,10,10,https://www.lcsc.com/product-detail/C541501.html,0805,Tape & Reel (TR),4.7nF,±5%,25V,NP0
C22075528,GRM1555C1H392JE01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a2300391f9f154c331cf3a85c6c2ba59.pdf?productCode=C22075528,1200,0.0182,50,50,https://www.lcsc.com/product-detail/C22075528.html,0402,Tape & Reel (TR),3.9nF,±5%,50V,C0G
C3847305,AQ0402JRNPO9BN150,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/554394cdb49ab1592d57c9c64b59a574.pdf?productCode=C3847305,1200,0.0146,50,50,https://www.lcsc.com/product-detail/C3847305.html,0402,Tape & Reel (TR),15pF,±5%,50V,NP0
C2175773,VJ0603Y103JXBAC,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/eeb5a217987250da372b0768bba66d9f.pdf?productCode=C2175773,1200,0.1811,5,5,https://www.lcsc.com/product-detail/C2175773.html,0603,Tape & Reel (TR),10nF,±5%,100V,X7R
C2168016,GRM31A5C2J391JW01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/c45f711d6eb4cec2a0b37fbfc424d52a.pdf?productCode=C2168016,1200,0.0382,20,20,https://www.lcsc.com/product-detail/C2168016.html,1206,Tape & Reel (TR),390pF,±5%,630V,C0G
C597076,06031A270JAT2A,Kyocera AVX,,1200,0.0269,20,20,https://www.lcsc.com/product-detail/C597076.html,0603,Tape & Reel (TR),27pF,±5%,100V,C0G
C527278,CC1206JRNPO0BN122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527278,1200,0.0387,20,20,https://www.lcsc.com/product-detail/C527278.html,1206,Tape & Reel (TR),1.2nF,±5%,100V,NP0
C527060,CC0603JRNPO0BN160,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527060,1200,0.0058,100,100,https://www.lcsc.com/product-detail/C527060.html,0603,Tape & Reel (TR),16pF,±5%,100V,NP0
C526998,CC0402JRNPO8BN331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C526998,1200,0.0038,100,100,https://www.lcsc.com/product-detail/C526998.html,0402,Tape & Reel (TR),330pF,±5%,25V,NP0
C519555,CC0603JRX7R6BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519555,1200,0.0101,50,50,https://www.lcsc.com/product-detail/C519555.html,0603,Tape & Reel (TR),220nF,±5%,10V,X7R
C519553,CC0603JRX7R9BB393,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519553,1200,0.0106,100,100,https://www.lcsc.com/product-detail/C519553.html,0603,Tape & Reel (TR),39nF,±5%,50V,X7R
C519508,CC0603JRX7R8BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519508,1200,0.0079,100,100,https://www.lcsc.com/product-detail/C519508.html,0603,Tape & Reel (TR),1nF,±5%,25V,X7R
C126547,GCM1885C1H121JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/44d52a991530414ca1f6625c506d351f.pdf?productCode=C126547,1200,0.0231,20,20,https://www.lcsc.com/product-detail/C126547.html,0603,Tape & Reel (TR),120pF,±5%,50V,C0G
C2169023,04023C104JAT2A,Kyocera AVX,,1190,0.0609,10,10,https://www.lcsc.com/product-detail/C2169023.html,0402,Tape & Reel (TR),100nF,±5%,25V,X7R
C527281,CC1206JRNPO0BN182,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527281,1180,0.0450,20,20,https://www.lcsc.com/product-detail/C527281.html,1206,Tape & Reel (TR),1.8nF,±5%,100V,NP0
C129636,C0805C102J5RACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/9948edb70ca73fd71d8f9be3a09a8809.pdf?productCode=C129636,1180,0.0238,10,10,https://www.lcsc.com/product-detail/C129636.html,0805,Tape & Reel (TR),1nF,±5%,50V,X7R
C3877727,GRM3195C2A563GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/355b03620527628863686c15531bfe09.pdf?productCode=C3877727,1169,0.7305,1,1,https://www.lcsc.com/product-detail/C3877727.html,1206,Tape & Reel (TR),56nF,±2%,100V,C0G
C1855154,CQ0402FRNPO9BN270,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d9e1f96faa5392c23fe073d37a19d097.pdf?productCode=C1855154,1160,0.0244,20,20,https://www.lcsc.com/product-detail/C1855154.html,0402,Tape & Reel (TR),27pF,±1%,50V,NP0
C3834242,GCM1885C2A160JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/afce650f0367a3f9a746fca0a697cda6.pdf?productCode=C3834242,1150,0.0176,50,50,https://www.lcsc.com/product-detail/C3834242.html,0603,Tape & Reel (TR),16pF,±5%,100V,C0G
C2175278,CC1210JKNPO9BN103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C2175278,1150,0.2432,5,5,https://www.lcsc.com/product-detail/C2175278.html,1210,Tape & Reel (TR),10nF,±5%,50V,NP0
C726578,AC0805JRNPO9BN680,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C726578,1150,0.0209,50,50,https://www.lcsc.com/product-detail/C726578.html,0805,Tape & Reel (TR),68pF,±5%,50V,NP0
C5348699,06035C682JAT2A,Kyocera AVX,,1140,0.0234,20,20,https://www.lcsc.com/product-detail/C5348699.html,0603,Tape & Reel (TR),6.8nF,±5%,50V,X7R
C576769,CC0603FRNPO0BN180,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576769,1140,0.0403,20,20,https://www.lcsc.com/product-detail/C576769.html,0603,Tape & Reel (TR),18pF,±1%,100V,NP0
C576968,CC0805JRNPOABN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576968,1120,0.0332,20,20,https://www.lcsc.com/product-detail/C576968.html,0805,Tape & Reel (TR),22pF,±5%,200V,NP0
C437496,GCM3195C2A332JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/85f4a41ef4e34047da8bc0c6c562a4a2.pdf?productCode=C437496,1120,0.1838,5,5,https://www.lcsc.com/product-detail/C437496.html,1206,Tape & Reel (TR),3.3nF,±5%,100V,C0G
C2174332,VJ0805A100JXACW1BC,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/2aafee59dab54d3907d2a47e632f9b66.pdf?productCode=C2174332,1110,0.0434,10,10,https://www.lcsc.com/product-detail/C2174332.html,0805,Tape & Reel (TR),10pF,±5%,50V,C0G
C5119315,GRT1555C1H240JA02D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d0663807f95ac3c08257132c173f5a8d.pdf?productCode=C5119315,1100,0.0242,20,20,https://www.lcsc.com/product-detail/C5119315.html,0402,Tape & Reel (TR),24pF,±5%,50V,C0G
C909887,GRM21A5C2E102JWA1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a1a865ebfeaba0fcdcadfe758ebc4d5f.pdf?productCode=C909887,1100,0.0546,10,10,https://www.lcsc.com/product-detail/C909887.html,0805,Tape & Reel (TR),1nF,±5%,250V,C0G
C237511,GRM1555C1H821GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/ba53b1d75174d924014143f89330a1b2.pdf?productCode=C237511,1100,0.0272,10,10,https://www.lcsc.com/product-detail/C237511.html,0402,Tape & Reel (TR),820pF,±2%,50V,C0G
C161152,GCM1555C1H300JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/fa85d3c80cc13040bd2473fe9d41681f.pdf?productCode=C161152,1100,0.0086,100,100,https://www.lcsc.com/product-detail/C161152.html,0402,Tape & Reel (TR),30pF,±5%,50V,C0G
C435395,GCM3195C1H333JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/85f4a41ef4e34047da8bc0c6c562a4a2.pdf?productCode=C435395,1095,0.2141,5,5,https://www.lcsc.com/product-detail/C435395.html,1206,Tape & Reel (TR),33nF,±5%,50V,C0G
C2360460,GQM1875C2E470FB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/961bb69048da8882427a022793c50bd1.pdf?productCode=C2360460,1090,0.3708,5,5,https://www.lcsc.com/product-detail/C2360460.html,0603,Tape & Reel (TR),47pF,±1%,250V,C0G
C2169191,C0805C470J1GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2169191,1080,0.0226,20,20,https://www.lcsc.com/product-detail/C2169191.html,0805,Tape & Reel (TR),47pF,±5%,100V,C0G
C577143,CC1206JKX7R8BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577143,1070,0.0555,10,10,https://www.lcsc.com/product-detail/C577143.html,1206,Tape & Reel (TR),2.2uF,±5%,25V,X7R
C3856717,CQ0402GRNPO9BN180,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d9e1f96faa5392c23fe073d37a19d097.pdf?productCode=C3856717,1060,0.0268,20,20,https://www.lcsc.com/product-detail/C3856717.html,0402,Tape & Reel (TR),18pF,±2%,50V,C0G
C2178063,C0805C222J2GACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/73c030c092cad88867b92e86f262076b.pdf?productCode=C2178063,1060,0.0521,10,10,https://www.lcsc.com/product-detail/C2178063.html,0805,Tape & Reel (TR),2.2nF,±5%,200V,C0G
C162306,GRM21A5C2J680JWA1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/37e6dbbde8a24beab1183bd1ce5da2f1.pdf?productCode=C162306,1060,0.0784,5,5,https://www.lcsc.com/product-detail/C162306.html,0805,Tape & Reel (TR),68pF,±5%,630V,C0G
C2179225,06031C102JAT2A,Kyocera AVX,,1050,0.1036,5,5,https://www.lcsc.com/product-detail/C2179225.html,0603,Tape & Reel (TR),1nF,±5%,100V,X7R
C541502,CC0805JKNPO9BN822,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541502,1050,0.1046,10,10,https://www.lcsc.com/product-detail/C541502.html,0805,Tape & Reel (TR),8.2nF,±5%,50V,NP0
C527081,CC0805FRNPO9BN200,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527081,1050,0.0398,50,50,https://www.lcsc.com/product-detail/C527081.html,0805,Tape & Reel (TR),20pF,±1%,50V,NP0
C2167779,08051A471FAT2A,Kyocera AVX,,1048,0.1180,2,2,https://www.lcsc.com/product-detail/C2167779.html,0805,Tape & Reel (TR),470pF,±1%,100V,C0G
C2169800,04025U120FAT2A,Kyocera AVX,,1040,0.3645,5,5,https://www.lcsc.com/product-detail/C2169800.html,0402,Tape & Reel (TR),12pF,±1%,50V,C0G
C597278,08051A471JAT2A,Kyocera AVX,,1040,0.0300,20,20,https://www.lcsc.com/product-detail/C597278.html,0805,Tape & Reel (TR),470pF,±5%,100V,C0G
C527288,CC1206JRNPO0BN391,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527288,1020,0.0449,20,20,https://www.lcsc.com/product-detail/C527288.html,1206,Tape & Reel (TR),390pF,±5%,100V,NP0
C3872661,VJ0603D390JXBQJHT,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/d84ef7a5ffbbfe61e68245b03c21f8ee.pdf?productCode=C3872661,1000,0.4781,1,1,https://www.lcsc.com/product-detail/C3872661.html,0603,Tape & Reel (TR),39pF,±5%,100V,C0G
C2202951,AC0603JRNPOYBN681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2202951,1000,0.0190,50,50,https://www.lcsc.com/product-detail/C2202951.html,0603,Tape & Reel (TR),680pF,±5%,250V,NP0
C2198884,GA0603A151JXAAC31G,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/a624338770105be14343327b4594613a.pdf?productCode=C2198884,1000,0.1169,5,5,https://www.lcsc.com/product-detail/C2198884.html,0603,Tape & Reel (TR),150pF,±5%,50V,C0G
C2198752,GA0402A390JXAAC31G,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/a624338770105be14343327b4594613a.pdf?productCode=C2198752,1000,0.4361,1,1,https://www.lcsc.com/product-detail/C2198752.html,0402,Tape & Reel (TR),39pF,±5%,50V,C0G
C2198470,GA0402A121JXAAC31G,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/a624338770105be14343327b4594613a.pdf?productCode=C2198470,1000,0.4361,1,1,https://www.lcsc.com/product-detail/C2198470.html,0402,Tape & Reel (TR),120pF,±5%,50V,C0G
C527219,CC0805JRX7R0BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527219,1000,0.0259,50,50,https://www.lcsc.com/product-detail/C527219.html,0805,Tape & Reel (TR),2.2nF,±5%,100V,X7R
C527204,CC0805JRNPO0BN180,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527204,1000,0.0145,100,100,https://www.lcsc.com/product-detail/C527204.html,0805,Tape & Reel (TR),18pF,±5%,100V,NP0
C520028,CC0805JRX7R9BB562,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C520028,1000,0.0155,50,50,https://www.lcsc.com/product-detail/C520028.html,0805,Tape & Reel (TR),5.6nF,±5%,50V,X7R
C519521,CC0603JRX7R8BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519521,1000,0.0084,100,100,https://www.lcsc.com/product-detail/C519521.html,0603,Tape & Reel (TR),1.5nF,±5%,25V,X7R
C490787,CC0603JRX7R9BB822,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C490787,1000,0.0090,100,100,https://www.lcsc.com/product-detail/C490787.html,0603,Tape & Reel (TR),8.2nF,±5%,50V,X7R
C309126,AC0402JRNPO9BN221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C309126,1000,0.0078,100,100,https://www.lcsc.com/product-detail/C309126.html,0402,Tape & Reel (TR),220pF,±5%,50V,NP0
C3831975,GCQ1555C1H430JB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/25582e55ab6c47e9e6d3f9d7799c83d8.pdf?productCode=C3831975,995,0.1120,5,5,https://www.lcsc.com/product-detail/C3831975.html,0402,Tape & Reel (TR),43pF,±5%,50V,C0G
C3837394,GCM1885C1H822JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2731e86c2b7bd5b5579e2e815dce7f36.pdf?productCode=C3837394,990,0.0856,10,10,https://www.lcsc.com/product-detail/C3837394.html,0603,Tape & Reel (TR),8.2nF,±5%,50V,C0G
C3897390,VJ0603D271JXJQJHT,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/d84ef7a5ffbbfe61e68245b03c21f8ee.pdf?productCode=C3897390,985,0.4706,1,1,https://www.lcsc.com/product-detail/C3897390.html,0603,Tape & Reel (TR),270pF,±5%,16V,C0G
C3872563,GRM31C5C2J472JWA3L,muRata,https://datasheet.lcsc.com/datasheet/pdf/c05dd7f5f87b5ac6dab009fcd12f0f0d.pdf?productCode=C3872563,970,0.1833,5,5,https://www.lcsc.com/product-detail/C3872563.html,1206,Tape & Reel (TR),4.7nF,±5%,630V,C0G
C2257177,GRM31C5C1H623JA01L,muRata,https://datasheet.lcsc.com/datasheet/pdf/d103f8143b553836df46b13dbc455cdf.pdf?productCode=C2257177,970,0.3758,5,5,https://www.lcsc.com/product-detail/C2257177.html,1206,Tape & Reel (TR),62nF,±5%,50V,C0G
C541505,CC1206GRNPO9BN100,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541505,970,0.0402,10,10,https://www.lcsc.com/product-detail/C541505.html,1206,Tape & Reel (TR),10pF,±2%,50V,NP0
C2228260,C0805C225J4REC7210,KEMET,https://datasheet.lcsc.com/datasheet/pdf/aae97d89c7892426e031541fee8e89a3.pdf?productCode=C2228260,965,0.1577,5,5,https://www.lcsc.com/product-detail/C2228260.html,0805,Tape & Reel (TR),2.2uF,±5%,16V,X7R
C576897,CC0805FRNPO0BN390,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576897,960,0.0391,20,20,https://www.lcsc.com/product-detail/C576897.html,0805,Tape & Reel (TR),39pF,±1%,100V,NP0
C541577,CC0805FKNPO9BN472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541577,960,0.1705,5,5,https://www.lcsc.com/product-detail/C541577.html,0805,Tape & Reel (TR),4.7nF,±1%,50V,NP0
C882554,GQM1875C2E100JB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f0741c9bffd93dcc681c1c5b0dbfaf96.pdf?productCode=C882554,955,0.1679,5,5,https://www.lcsc.com/product-detail/C882554.html,0603,Tape & Reel (TR),10pF,±5%,250V,C0G
C2177174,C1210C333JBGAC7800,KEMET,https://datasheet.lcsc.com/datasheet/pdf/757a567771d15ffa56dd07e7e6ca25a9.pdf?productCode=C2177174,950,0.7789,1,1,https://www.lcsc.com/product-detail/C2177174.html,1210,Tape & Reel (TR),33nF,±5%,630V,C0G
C913624,GCM1885C2A180JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/e46516f4786aea335a6592fc187f596d.pdf?productCode=C913624,950,0.0188,50,50,https://www.lcsc.com/product-detail/C913624.html,0603,Tape & Reel (TR),18pF,±5%,100V,C0G
C723890,GCM1555C1H391JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/caded6308bf54ade05f7c911bdf9e50f.pdf?productCode=C723890,950,0.0103,50,50,https://www.lcsc.com/product-detail/C723890.html,0402,Tape & Reel (TR),390pF,±5%,50V,C0G
C576926,CC0805GRNPO0BN681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576926,950,0.0218,50,50,https://www.lcsc.com/product-detail/C576926.html,0805,Tape & Reel (TR),680pF,±2%,100V,NP0
C7154080,08053C225JAT2A,Kyocera AVX,,934,0.7938,1,1,https://www.lcsc.com/product-detail/C7154080.html,0805,Tape & Reel (TR),2.2uF,±5%,25V,X7R
C2305085,GQM1875C2E360JB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/9e19007aea5e95e2b5e0bb598f57aebf.pdf?productCode=C2305085,930,0.2122,5,5,https://www.lcsc.com/product-detail/C2305085.html,0603,Tape & Reel (TR),36pF,±5%,250V,C0G
C2178085,AC1206JRNPOYBN470,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2178085,920,0.0350,20,20,https://www.lcsc.com/product-detail/C2178085.html,1206,Tape & Reel (TR),47pF,±5%,250V,NP0
C597074,06031A221JAT2A,Kyocera AVX,,920,0.0215,20,20,https://www.lcsc.com/product-detail/C597074.html,0603,Tape & Reel (TR),220pF,±5%,100V,C0G
C527291,CC1206JRNPO0BN820,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527291,920,0.0449,20,20,https://www.lcsc.com/product-detail/C527291.html,1206,Tape & Reel (TR),82pF,±5%,100V,NP0
C527188,CC0805FRNPO9BN561,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527188,920,0.0521,20,20,https://www.lcsc.com/product-detail/C527188.html,0805,Tape & Reel (TR),560pF,±1%,50V,NP0
C21026790,GRM1555C2A100GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f4ebcece49238a88b076d102f38d9a84.pdf?productCode=C21026790,910,0.0512,10,10,https://www.lcsc.com/product-detail/C21026790.html,0402,Tape & Reel (TR),10pF,±2%,100V,C0G
