LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C483053,RC0805FR-072M67L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483053,100,0.0039,100,100,https://www.lcsc.com/product-detail/C483053.html,0805,Tape & Reel (TR),Thick Film Resistor,2.67MΩ,±1%,150V,125mW,±100ppm/℃
C483030,RC0805FR-072M05L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483030,100,0.0035,100,100,https://www.lcsc.com/product-detail/C483030.html,0805,Tape & Reel (TR),Thick Film Resistor,2.05MΩ,±1%,150V,125mW,±100ppm/℃
C483011,RC0805FR-0714R7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483011,100,0.0025,100,100,https://www.lcsc.com/product-detail/C483011.html,0805,Tape & Reel (TR),Thick Film Resistor,14.7Ω,±1%,150V,125mW,±100ppm/℃
C482999,RC0805FR-07107RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482999,100,0.0028,100,100,https://www.lcsc.com/product-detail/C482999.html,0805,Tape & Reel (TR),Thick Film Resistor,107Ω,±1%,150V,125mW,±100ppm/℃
C482983,RC0805FR-071M78L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482983,100,0.0070,100,100,https://www.lcsc.com/product-detail/C482983.html,0805,Tape & Reel (TR),Thick Film Resistor,1.78MΩ,±1%,150V,125mW,±100ppm/℃
C482934,RC0603FR-079M53L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482934,100,0.0034,100,100,https://www.lcsc.com/product-detail/C482934.html,0603,Tape & Reel (TR),Thick Film Resistor,9.53MΩ,±1%,75V,100mW,±100ppm/℃
C482772,RC0603FR-0713R7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482772,100,0.0016,100,100,https://www.lcsc.com/product-detail/C482772.html,0603,Tape & Reel (TR),Thick Film Resistor,13.7Ω,±1%,75V,100mW,±100ppm/℃
C482616,RC0603FR-071M15L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482616,100,0.0024,100,100,https://www.lcsc.com/product-detail/C482616.html,0603,Tape & Reel (TR),Thick Film Resistor,1.15MΩ,±1%,75V,100mW,±100ppm/℃
C477803,RC0402FR-078M87L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477803,100,0.0016,100,100,https://www.lcsc.com/product-detail/C477803.html,0402,Tape & Reel (TR),Thick Film Resistor,8.87MΩ,±1%,50V,62.5mW,±100ppm/℃
C477749,RC0402FR-075M36L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477749,100,0.0009,100,100,https://www.lcsc.com/product-detail/C477749.html,0402,Tape & Reel (TR),Thick Film Resistor,5.36MΩ,±1%,50V,62.5mW,±100ppm/℃
C477731,RC0402FR-074M64L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477731,100,0.0010,100,100,https://www.lcsc.com/product-detail/C477731.html,0402,Tape & Reel (TR),Thick Film Resistor,4.64MΩ,±1%,50V,62.5mW,±100ppm/℃
C477676,RC0402FR-0723R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477676,100,0.0010,100,100,https://www.lcsc.com/product-detail/C477676.html,0402,Tape & Reel (TR),Thick Film Resistor,23.2Ω,±1%,50V,62.5mW,±100ppm/℃
C477631,RC0402FR-07196KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477631,100,0.0010,100,100,https://www.lcsc.com/product-detail/C477631.html,0402,Tape & Reel (TR),Thick Film Resistor,196kΩ,±1%,50V,62.5mW,±100ppm/℃
C477604,RC0402FR-0711R3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477604,100,0.0014,100,100,https://www.lcsc.com/product-detail/C477604.html,0402,Tape & Reel (TR),Thick Film Resistor,11.3Ω,±1%,50V,62.5mW,±100ppm/℃
C327360,RC0402FR-07267KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327360,100,0.0014,100,100,https://www.lcsc.com/product-detail/C327360.html,0402,Tape & Reel (TR),Thick Film Resistor,267kΩ,±1%,50V,62.5mW,±100ppm/℃
C327344,RC0402FR-0741R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327344,100,0.0004,100,100,https://www.lcsc.com/product-detail/C327344.html,0402,Tape & Reel (TR),Thick Film Resistor,41.2Ω,±1%,50V,62.5mW,±100ppm/℃
C274009,RC0805FR-075K23L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C274009,100,0.0041,100,100,https://www.lcsc.com/product-detail/C274009.html,0805,Tape & Reel (TR),Thick Film Resistor,5.23kΩ,±1%,150V,125mW,±100ppm/℃
C273957,RC0805FR-0734KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273957,100,0.0052,100,100,https://www.lcsc.com/product-detail/C273957.html,0805,Tape & Reel (TR),Thick Film Resistor,34kΩ,±1%,150V,125mW,±100ppm/℃
C245995,RC0603FR-0766R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245995,100,0.0013,100,100,https://www.lcsc.com/product-detail/C245995.html,0603,Tape & Reel (TR),Thick Film Resistor,66.5Ω,±1%,75V,100mW,±100ppm/℃
C245954,RC0603FR-0732R4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245954,100,0.0013,100,100,https://www.lcsc.com/product-detail/C245954.html,0603,Tape & Reel (TR),Thick Film Resistor,32.4Ω,±1%,75V,100mW,±100ppm/℃
C245939,RC0603FR-0723R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245939,100,0.0017,100,100,https://www.lcsc.com/product-detail/C245939.html,0603,Tape & Reel (TR),Thick Film Resistor,23.2Ω,±1%,75V,100mW,±100ppm/℃
C245931,RC0603FR-071M3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245931,100,0.0070,100,100,https://www.lcsc.com/product-detail/C245931.html,0603,Tape & Reel (TR),Thick Film Resistor,1.3MΩ,±1%,75V,100mW,±100ppm/℃
C229058,AC0805FR-0797R6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C229058,100,0.0064,50,50,https://www.lcsc.com/product-detail/C229058.html,0805,Tape & Reel (TR),Thick Film Resistor,97.6Ω,±1%,150V,125mW,±100ppm/℃
C229053,AC0805FR-07953RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C229053,100,0.0048,100,100,https://www.lcsc.com/product-detail/C229053.html,0805,Tape & Reel (TR),Thick Film Resistor,953Ω,±1%,150V,125mW,±100ppm/℃
C229045,AC0805FR-0790R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C229045,100,0.0061,100,100,https://www.lcsc.com/product-detail/C229045.html,0805,Tape & Reel (TR),Thick Film Resistor,90.9Ω,±1%,150V,125mW,±100ppm/℃
C229026,AC0805FR-0786R6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C229026,100,0.0042,100,100,https://www.lcsc.com/product-detail/C229026.html,0805,Tape & Reel (TR),Thick Film Resistor,86.6Ω,±1%,150V,125mW,±100ppm/℃
C228996,AC0805FR-0776R8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228996,100,0.0064,50,50,https://www.lcsc.com/product-detail/C228996.html,0805,Tape & Reel (TR),Thick Film Resistor,76.8Ω,±1%,150V,125mW,±100ppm/℃
C228985,AC0805FR-0771R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228985,100,0.0036,100,100,https://www.lcsc.com/product-detail/C228985.html,0805,Tape & Reel (TR),Thick Film Resistor,71.5Ω,±1%,150V,125mW,±100ppm/℃
C228856,AC0805FR-0748R7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228856,100,0.0064,50,50,https://www.lcsc.com/product-detail/C228856.html,0805,Tape & Reel (TR),Thick Film Resistor,48.7Ω,±1%,150V,125mW,±100ppm/℃
C228844,AC0805FR-0745R3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228844,100,0.0037,100,100,https://www.lcsc.com/product-detail/C228844.html,0805,Tape & Reel (TR),Thick Film Resistor,45.3Ω,±1%,150V,125mW,±100ppm/℃
C228843,AC0805FR-0745K3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228843,100,0.0113,100,100,https://www.lcsc.com/product-detail/C228843.html,0805,Tape & Reel (TR),Thick Film Resistor,45.3kΩ,±1%,150V,125mW,±100ppm/℃
C228839,AC0805FR-0744K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228839,100,0.0052,100,100,https://www.lcsc.com/product-detail/C228839.html,0805,Tape & Reel (TR),Thick Film Resistor,44.2kΩ,±1%,150V,125mW,±100ppm/℃
C228820,AC0805FR-0740K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228820,100,0.0052,100,100,https://www.lcsc.com/product-detail/C228820.html,0805,Tape & Reel (TR),Thick Film Resistor,40.2kΩ,±1%,150V,125mW,±100ppm/℃
C228766,AC0805FR-0735R7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228766,100,0.0037,100,100,https://www.lcsc.com/product-detail/C228766.html,0805,Tape & Reel (TR),Thick Film Resistor,35.7Ω,±1%,150V,125mW,±100ppm/℃
C228761,AC0805FR-0734R8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228761,100,0.0043,100,100,https://www.lcsc.com/product-detail/C228761.html,0805,Tape & Reel (TR),Thick Film Resistor,34.8Ω,±1%,150V,125mW,±100ppm/℃
